1774878798574,4541,HTTP Request,200,,Upload Relay - 5 Users 1-1,text,true,,863,10706781,5,15,http://localhost:8111/performance/uploads/relay,4540,0,1
1774878799578,4226,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706769,5,15,http://localhost:8111/performance/uploads/relay,4224,0,0
1774878800577,4148,HTTP Request,200,,Upload Relay - 5 Users 1-3,text,true,,863,10706751,5,15,http://localhost:8111/performance/uploads/relay,4147,0,1
1774878803115,3858,HTTP Request,200,,Upload Relay - 5 Users 1-1,text,true,,863,10706745,5,15,http://localhost:8111/performance/uploads/relay,3857,0,0
1774878803804,4269,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706799,5,15,http://localhost:8111/performance/uploads/relay,4267,0,0
1774878801579,6494,HTTP Request,200,,Upload Relay - 5 Users 1-4,text,true,,863,10706787,5,15,http://localhost:8111/performance/uploads/relay,6493,0,1
1774878804725,4994,HTTP Request,200,,Upload Relay - 5 Users 1-3,text,true,,863,10706805,5,15,http://localhost:8111/performance/uploads/relay,4993,0,0
1774878802578,7328,HTTP Request,200,,Upload Relay - 5 Users 1-5,text,true,,863,10706751,5,15,http://localhost:8111/performance/uploads/relay,7328,0,1
1774878806973,4522,HTTP Request,200,,Upload Relay - 5 Users 1-1,text,true,,863,10706775,5,15,http://localhost:8111/performance/uploads/relay,4520,0,0
1774878808073,4479,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706787,5,15,http://localhost:8111/performance/uploads/relay,4478,0,0
1774878808074,6034,HTTP Request,200,,Upload Relay - 5 Users 1-4,text,true,,863,10706805,5,15,http://localhost:8111/performance/uploads/relay,6032,0,0
1774878809720,4938,HTTP Request,200,,Upload Relay - 5 Users 1-3,text,true,,863,10706799,5,15,http://localhost:8111/performance/uploads/relay,4937,0,0
1774878809906,6882,HTTP Request,200,,Upload Relay - 5 Users 1-5,text,true,,863,10706745,5,15,http://localhost:8111/performance/uploads/relay,6881,0,0
1774878811495,5504,HTTP Request,200,,Upload Relay - 5 Users 1-1,text,true,,863,10706793,5,15,http://localhost:8111/performance/uploads/relay,5504,0,0
1774878812552,4473,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706763,5,15,http://localhost:8111/performance/uploads/relay,4473,0,0
1774878814108,4594,HTTP Request,200,,Upload Relay - 5 Users 1-4,text,true,,863,10706763,5,15,http://localhost:8111/performance/uploads/relay,4593,0,0
1774878814658,4552,HTTP Request,200,,Upload Relay - 5 Users 1-3,text,true,,863,10706757,5,15,http://localhost:8111/performance/uploads/relay,4551,0,0
1774878816789,5248,HTTP Request,200,,Upload Relay - 5 Users 1-5,text,true,,863,10706769,5,15,http://localhost:8111/performance/uploads/relay,5246,0,0
1774878817025,5221,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706805,5,15,http://localhost:8111/performance/uploads/relay,5220,0,0
1774878816999,6191,HTTP Request,200,,Upload Relay - 5 Users 1-1,text,true,,863,10706805,5,15,http://localhost:8111/performance/uploads/relay,6190,0,0
1774878818703,5183,HTTP Request,200,,Upload Relay - 5 Users 1-4,text,true,,863,10706757,5,15,http://localhost:8111/performance/uploads/relay,5182,0,0
1774878819210,5112,HTTP Request,200,,Upload Relay - 5 Users 1-3,text,true,,863,10706781,5,15,http://localhost:8111/performance/uploads/relay,5111,0,0
1774878822246,4779,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706805,5,15,http://localhost:8111/performance/uploads/relay,4777,0,0
1774878823190,6301,HTTP Request,200,,Upload Relay - 5 Users 1-1,text,true,,863,10706757,5,15,http://localhost:8111/performance/uploads/relay,6300,0,0
1774878823886,5838,HTTP Request,200,,Upload Relay - 5 Users 1-4,text,true,,863,10706763,4,14,http://localhost:8111/performance/uploads/relay,5837,0,0
1774878824322,6253,HTTP Request,200,,Upload Relay - 5 Users 1-3,text,true,,863,10706757,3,13,http://localhost:8111/performance/uploads/relay,6252,0,0
1774878822037,8563,HTTP Request,200,,Upload Relay - 5 Users 1-5,text,true,,863,10706781,2,12,http://localhost:8111/performance/uploads/relay,8562,0,0
1774878827025,4635,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706751,1,11,http://localhost:8111/performance/uploads/relay,4633,0,0
1774880021870,3477,HTTP Request,200,,Upload Relay - 5 Users 1-1,text,true,,863,10706745,4,4,http://localhost:8111/performance/uploads/relay,3475,0,1
1774880022876,4701,HTTP Request,200,,Upload Relay - 5 Users 1-2,text,true,,863,10706769,5,5,http://localhost:8111/performance/uploads/relay,4699,0,1
