1774881735446,16421,HTTP Request,200,,Upload Relay - 30 Users 1-8,text,true,,864,10706793,30,30,http://localhost:8111/performance/uploads/relay,16420,0,1
1774881734275,17626,HTTP Request,200,,Upload Relay - 30 Users 1-1,text,true,,864,10706805,30,30,http://localhost:8111/performance/uploads/relay,17626,0,1
1774881739123,16535,HTTP Request,200,,Upload Relay - 30 Users 1-30,text,true,,867,10706758,30,30,http://localhost:8111/performance/uploads/relay,16534,0,1
1774881734447,23662,HTTP Request,200,,Upload Relay - 30 Users 1-2,text,true,,864,10706805,30,30,http://localhost:8111/performance/uploads/relay,23661,0,0
1774881738287,20922,HTTP Request,200,,Upload Relay - 30 Users 1-25,text,true,,867,10706794,30,30,http://localhost:8111/performance/uploads/relay,20921,0,0
1774881736116,24015,HTTP Request,200,,Upload Relay - 30 Users 1-12,text,true,,867,10706800,30,30,http://localhost:8111/performance/uploads/relay,24015,0,1
1774881735784,24369,HTTP Request,200,,Upload Relay - 30 Users 1-10,text,true,,867,10706800,30,30,http://localhost:8111/performance/uploads/relay,24369,0,1
1774881735613,25407,HTTP Request,200,,Upload Relay - 30 Users 1-9,text,true,,864,10706751,30,30,http://localhost:8111/performance/uploads/relay,25407,0,1
1774881737617,23947,HTTP Request,200,,Upload Relay - 30 Users 1-21,text,true,,867,10706788,30,30,http://localhost:8111/performance/uploads/relay,23946,0,1
1774881738956,22807,HTTP Request,200,,Upload Relay - 30 Users 1-29,text,true,,867,10706764,30,30,http://localhost:8111/performance/uploads/relay,22807,0,0
1774881738120,24687,HTTP Request,200,,Upload Relay - 30 Users 1-24,text,true,,867,10706776,30,30,http://localhost:8111/performance/uploads/relay,24686,0,0
1774881734948,28370,HTTP Request,200,,Upload Relay - 30 Users 1-5,text,true,,864,10706757,30,30,http://localhost:8111/performance/uploads/relay,28369,0,0
1774881736451,26932,HTTP Request,200,,Upload Relay - 30 Users 1-14,text,true,,867,10706752,30,30,http://localhost:8111/performance/uploads/relay,26931,0,1
1774881737452,26154,HTTP Request,200,,Upload Relay - 30 Users 1-20,text,true,,867,10706776,30,30,http://localhost:8111/performance/uploads/relay,26154,0,1
