1774879806143,17482,POST Direct Upload,200,,upload Direct - 30Users 1-4,text,true,,868,10706759,30,30,http://localhost:8111/performance/uploads/direct,17482,0,0
1774879808812,18677,POST Direct Upload,200,,upload Direct - 30Users 1-20,text,true,,871,10706784,30,30,http://localhost:8111/performance/uploads/direct,18676,0,0
1774879805809,22022,POST Direct Upload,200,,upload Direct - 30Users 1-2,text,true,,868,10706789,30,30,http://localhost:8111/performance/uploads/direct,22021,0,0
1774879807480,20854,POST Direct Upload,200,,upload Direct - 30Users 1-12,text,true,,871,10706772,30,30,http://localhost:8111/performance/uploads/direct,20854,0,1
1774879810316,18468,POST Direct Upload,200,,upload Direct - 30Users 1-29,text,true,,871,10706802,30,30,http://localhost:8111/performance/uploads/direct,18468,0,1
1774879809483,19879,POST Direct Upload,200,,upload Direct - 30Users 1-24,text,true,,871,10706784,30,30,http://localhost:8111/performance/uploads/direct,19878,0,0
1774879806642,22734,POST Direct Upload,200,,upload Direct - 30Users 1-7,text,true,,868,10706747,30,30,http://localhost:8111/performance/uploads/direct,22734,0,1
1774879807311,22465,POST Direct Upload,200,,upload Direct - 30Users 1-11,text,true,,871,10706802,30,30,http://localhost:8111/performance/uploads/direct,22464,0,1
1774879805637,24225,POST Direct Upload,200,,upload Direct - 30Users 1-1,text,true,,868,10706807,30,30,http://localhost:8111/performance/uploads/direct,24225,0,0
1774879808477,23821,POST Direct Upload,200,,upload Direct - 30Users 1-18,text,true,,871,10706790,30,30,http://localhost:8111/performance/uploads/direct,23821,0,0
1774879806479,26039,POST Direct Upload,200,,upload Direct - 30Users 1-6,text,true,,868,10706777,30,30,http://localhost:8111/performance/uploads/direct,26039,0,0
1774879807977,24853,POST Direct Upload,200,,upload Direct - 30Users 1-15,text,true,,871,10706760,30,30,http://localhost:8111/performance/uploads/direct,24853,0,1
1774879807808,25294,POST Direct Upload,200,,upload Direct - 30Users 1-14,text,true,,871,10706766,30,30,http://localhost:8111/performance/uploads/direct,25294,0,1
1774879808645,24477,POST Direct Upload,200,,upload Direct - 30Users 1-19,text,true,,871,10706784,30,30,http://localhost:8111/performance/uploads/direct,24477,0,1
1774879809817,23526,POST Direct Upload,200,,upload Direct - 30Users 1-26,text,true,,871,10706772,30,30,http://localhost:8111/performance/uploads/direct,23526,0,0
1774879809315,24275,POST Direct Upload,200,,upload Direct - 30Users 1-23,text,true,,871,10706772,30,30,http://localhost:8111/performance/uploads/direct,24275,0,1
1774879808313,25490,POST Direct Upload,200,,upload Direct - 30Users 1-17,text,true,,871,10706766,30,30,http://localhost:8111/performance/uploads/direct,25490,0,0
1774879809649,24519,POST Direct Upload,200,,upload Direct - 30Users 1-25,text,true,,871,10706778,30,30,http://localhost:8111/performance/uploads/direct,24519,0,1
1774879807144,28088,POST Direct Upload,200,,upload Direct - 30Users 1-10,text,true,,871,10706790,30,30,http://localhost:8111/performance/uploads/direct,28087,0,0
1774879810485,26333,POST Direct Upload,200,,upload Direct - 30Users 1-30,text,true,,871,10706778,30,30,http://localhost:8111/performance/uploads/direct,26332,0,1
1774879809148,27691,POST Direct Upload,200,,upload Direct - 30Users 1-22,text,true,,871,10706748,29,29,http://localhost:8111/performance/uploads/direct,27690,0,1
1774879808981,28361,POST Direct Upload,200,,upload Direct - 30Users 1-21,text,true,,871,10706808,28,28,http://localhost:8111/performance/uploads/direct,28360,0,1
1774879809982,27697,POST Direct Upload,200,,upload Direct - 30Users 1-27,text,true,,871,10706772,27,27,http://localhost:8111/performance/uploads/direct,27697,0,1
1774879808145,29551,POST Direct Upload,200,,upload Direct - 30Users 1-16,text,true,,871,10706790,26,26,http://localhost:8111/performance/uploads/direct,29551,0,1
1774879806310,31427,POST Direct Upload,200,,upload Direct - 30Users 1-5,text,true,,868,10706753,25,25,http://localhost:8111/performance/uploads/direct,31427,0,0
1774879806977,30769,POST Direct Upload,200,,upload Direct - 30Users 1-9,text,true,,868,10706771,24,24,http://localhost:8111/performance/uploads/direct,30768,0,1
1774879807644,30219,POST Direct Upload,200,,upload Direct - 30Users 1-13,text,true,,871,10706760,23,23,http://localhost:8111/performance/uploads/direct,30218,0,1
1774879810150,27865,POST Direct Upload,200,,upload Direct - 30Users 1-28,text,true,,871,10706796,22,22,http://localhost:8111/performance/uploads/direct,27864,0,0
1774879806811,31212,POST Direct Upload,200,,upload Direct - 30Users 1-8,text,true,,868,10706753,21,21,http://localhost:8111/performance/uploads/direct,31212,0,1
1774879805975,32915,POST Direct Upload,200,,upload Direct - 30Users 1-3,text,true,,868,10706759,20,20,http://localhost:8111/performance/uploads/direct,32915,0,1
1774879829862,15421,POST Direct Upload,200,,upload Direct - 30Users 1-1,text,true,,868,10706807,19,19,http://localhost:8111/performance/uploads/direct,15421,0,0
1774879828335,17023,POST Direct Upload,200,,upload Direct - 30Users 1-12,text,true,,871,10706796,18,18,http://localhost:8111/performance/uploads/direct,17022,0,0
1774879829377,16525,POST Direct Upload,200,,upload Direct - 30Users 1-7,text,true,,868,10706747,17,17,http://localhost:8111/performance/uploads/direct,16525,0,0
1774879829362,16728,POST Direct Upload,200,,upload Direct - 30Users 1-24,text,true,,871,10706754,16,16,http://localhost:8111/performance/uploads/direct,16728,0,0
1774879832830,13911,POST Direct Upload,200,,upload Direct - 30Users 1-15,text,true,,871,10706760,15,15,http://localhost:8111/performance/uploads/direct,13911,0,0
1774879823627,23603,POST Direct Upload,200,,upload Direct - 30Users 1-4,text,true,,868,10706783,14,14,http://localhost:8111/performance/uploads/direct,23603,0,0
1774879827831,20093,POST Direct Upload,200,,upload Direct - 30Users 1-2,text,true,,868,10706783,13,13,http://localhost:8111/performance/uploads/direct,20092,0,0
1774879833343,14612,POST Direct Upload,200,,upload Direct - 30Users 1-26,text,true,,871,10706802,12,12,http://localhost:8111/performance/uploads/direct,14612,0,0
1774879827489,20842,POST Direct Upload,200,,upload Direct - 30Users 1-20,text,true,,871,10706790,11,11,http://localhost:8111/performance/uploads/direct,20841,0,0
1774879832518,15962,POST Direct Upload,200,,upload Direct - 30Users 1-6,text,true,,868,10706759,10,10,http://localhost:8111/performance/uploads/direct,15962,0,0
1774879834168,14581,POST Direct Upload,200,,upload Direct - 30Users 1-25,text,true,,871,10706784,9,9,http://localhost:8111/performance/uploads/direct,14581,0,0
1774879829776,19606,POST Direct Upload,200,,upload Direct - 30Users 1-11,text,true,,871,10706754,8,8,http://localhost:8111/performance/uploads/direct,19606,0,0
